jpierce@wiggins-aguilar.com,p(c4rNog$!,NULL,Justin,NULL,Pierce,NULL,1996-06-16,female,female,she/her,Atheist,20/100,hearing,wheelchair,false,2024-05-26,NULL,600183966,65.98,236.92,"{""Influenza"": ""2012-07-07"", ""Hepatitis B"": ""2021-02-19"", ""Polio"": ""2018-05-12"", ""HPV"": ""2016-03-22"", ""Tetanus, Diphtheria, Pertussis"": ""2014-08-05"", ""COVID-19"": ""2003-07-06"", ""Hepatitis A"": ""2014-01-27"", ""Pneumococcal"": ""2011-05-01"", ""Zoster"": ""2014-09-10"", ""Measles, Mumps, Rubella"": ""2003-04-13"", ""Varicella"": ""1998-09-03""}",{},"{""Rotator cuff repair"": ""2019-07-05"", ""ACL repair"": ""2021-12-30""}","{""Heart disease"": [""father"", ""grandmother"", ""mother""], ""Multiple sclerosis"": [""grandmother""], ""Asthma"": [""father"", ""mother"", ""grandfather""]}",2024-05-17 20:08:33.570403-05:00,"{""James Thompson"": [8668582483]}",NULL,O+,7857209405,"[""Depression"", ""Celiac disease""]","Velazquez, Richardson and Cline","652 Patrick Inlet Suite 002
New Daniel, AZ 16779",9641909403
rgreene@cardenas.biz,%6!$XECz)F,NULL,Robert,NULL,Greene,NULL,2000-03-11,female,female,she/her,Buddhist,20/100,deaf,walker,false,2024-05-30,NULL,931797910,54.88,224.76,"{""Influenza"": ""2016-07-02"", ""Hepatitis B"": ""2008-06-06"", ""COVID-19"": ""2008-01-28"", ""Hepatitis A"": ""2021-06-02"", ""Pneumococcal"": ""2005-07-15"", ""Zoster"": ""2017-09-26""}","{""Iodinated contrast"": [""Itching"", ""Rash""], ""Ester local anesthetics"": [""Confusion"", ""Swelling""]}","{""Wisdom Teeth Removal"": ""2023-04-18"", ""Cataract surgery"": ""2023-10-04"", ""Tonsillectomy"": ""2016-10-30"", ""ACL repair"": ""2022-02-07""}",{},2024-01-03 17:43:47.564086-06:00,"{""Kendra Harrington"": [8230839423, 4091907687], ""Eric Glover"": [6589003505, 6249419606]}",NULL,A-,9707954937,"[""Osteoporosis""]","Long, Atkins and Hopkins","48205 Jennifer Camp
Christophertown, FM 99238",1817961010
rwatson@novak.com,H30yEkzt%7,NULL,Robert,NULL,Watson,NULL,1986-01-30,female,female,she/her,Agnostic,20/100,deaf,crutches,false,2024-06-03,NULL,957712577,50.29,117.37,"{""Influenza"": ""2006-01-26"", ""Hepatitis B"": ""1998-03-09"", ""Polio"": ""2011-01-07"", ""HPV"": ""1995-08-31"", ""Tetanus, Diphtheria, Pertussis"": ""2007-05-28"", ""COVID-19"": ""2020-06-29"", ""Hepatitis A"": ""2023-05-31"", ""Pneumococcal"": ""2022-10-09"", ""Zoster"": ""2002-02-13"", ""Measles, Mumps, Rubella"": ""2022-02-19"", ""Varicella"": ""1987-12-06""}","{""Corn"": [""Vomiting"", ""Loss of consciousness"", ""Anaphylaxis""], ""Dairy"": [""Shortness of breath"", ""Anaphylaxis"", ""Hives""]}","{""Wisdom Teeth Removal"": ""2001-08-31"", ""Coronary artery bypass"": ""2015-08-06"", ""Adenoidectomy"": ""2004-06-05""}","{""Multiple sclerosis"": [""brother"", ""sister""], ""Migraines"": [""aunt""], ""Lupus"": [""aunt"", ""grandfather""]}",2024-05-16 10:29:45.101166-05:00,"{""Christopher Erickson"": [2874411804, 4724765590]}",NULL,O-,7342413187,[],David Ltd,"Unit 1063 Box 3729
DPO AP 25735",7058719708
smorrison@reeves-gonzalez.com,vp$2C9XpB(,NULL,Susan,NULL,Morrison,NULL,2001-08-14,male,male,he/him,Other,20/60,hard of hearing,walker,false,NULL,NULL,947368467,76.7,217.66,"{""Influenza"": ""2021-04-07"", ""Hepatitis B"": ""2014-10-31"", ""Tetanus, Diphtheria, Pertussis"": ""2010-09-10"", ""HPV"": ""2009-09-17"", ""COVID-19"": ""2008-06-29"", ""Hepatitis A"": ""2011-09-08"", ""Pneumococcal"": ""2003-11-22"", ""Zoster"": ""2023-11-24"", ""Measles, Mumps, Rubella"": ""2004-09-03"", ""Varicella"": ""2011-08-05""}","{""Latex"": [""Confusion"", ""Low blood pressure"", ""Abdominal pain"", ""Swelling""], ""Soy"": [""Vomiting"", ""Fast heart rate"", ""Nausea"", ""Coughing""]}","{""Adenoidectomy"": ""2021-08-24"", ""Rotator cuff repair"": ""2024-01-01"", ""ACL repair"": ""2019-01-14""}","{""Anxiety"": [""aunt""]}",2024-06-12 23:06:11.392279-05:00,"{""Eugene Hall"": [2486273948]}",NULL,B-,9315815417,[],Moore-Hanna,"920 Natalie Court Suite 512
Gibsonside, NJ 23115",5103445934
dcalderon@richards-nelson.org,4AKRDoEf#l,NULL,Duane,NULL,Calderon,NULL,1937-02-09,female,female,she/her,Jewish,20/100,hard of hearing,crutches,false,2024-06-12,NULL,370702765,77.99,185.3,"{""Influenza"": ""2018-02-06"", ""Polio"": ""1989-01-09"", ""Tetanus, Diphtheria, Pertussis"": ""1969-12-14"", ""HPV"": ""1986-08-20"", ""COVID-19"": ""2022-11-08"", ""Hepatitis A"": ""2016-06-15"", ""Pneumococcal"": ""1952-02-08"", ""Varicella"": ""2008-10-10""}","{""Latex"": [""Swelling"", ""Fainting"", ""Loss of consciousness"", ""Wheezing""]}",{},"{""Psoriasis"": [""sister""], ""Ulcerative colitis"": [""cousin"", ""mother"", ""uncle""], ""Lupus"": [""cousin"", ""grandmother"", ""aunt""]}",2024-02-17 02:00:31.768359-06:00,"{""Cheryl Ramsey"": [2221216669]}",NULL,A-,1858498857,"[""Multiple sclerosis"", ""Bipolar disorder""]",Matthews LLC,"04737 Porter Rapids
South Denisetown, NE 53579",8007062362
mpeterson@evans.info,(pXmzk1wr5,NULL,Melissa,NULL,Peterson,NULL,1955-03-18,male,male,he/him,Atheist,blind,deaf,able,false,NULL,NULL,769873727,75.3,201.65,"{""Influenza"": ""1972-08-26"", ""Tetanus, Diphtheria, Pertussis"": ""1978-08-08"", ""HPV"": ""1976-08-12"", ""COVID-19"": ""2021-04-03"", ""Hepatitis A"": ""2023-12-10"", ""Pneumococcal"": ""2003-01-22"", ""Zoster"": ""1977-02-26"", ""Measles, Mumps, Rubella"": ""1974-09-25"", ""Varicella"": ""1993-08-08""}","{""Pineapple"": [""Rash"", ""Swelling""], ""Shellfish"": [""Confusion"", ""Fast heart rate"", ""Swelling""]}","{""Heart valve repair"": ""1973-08-27"", ""Cholecystectomy"": ""1973-06-24"", ""Spinal fusion"": ""2017-08-16""}","{""Lung disease"": [""cousin"", ""mother"", ""uncle""], ""Bipolar disorder"": [""cousin""], ""Ulcerative colitis"": [""cousin"", ""sister""], ""Migraines"": [""brother"", ""grandmother"", ""grandfather""], ""Epilepsy"": [""father"", ""uncle""]}",2024-06-10 12:40:35.078109-05:00,"{""Trevor Rodriguez"": [2708286673]}",NULL,B-,9186345317,"[""Diabetes"", ""Bipolar disorder""]",Morgan-Hoffman,"5894 Robert Turnpike Suite 520
Reginaburgh, WA 61061",6484639302
jbanks@atkins.com,w*0*C)phzH,NULL,Joseph,NULL,Banks,NULL,1989-07-29,female,female,she/her,Agnostic,20/100,hard of hearing,cane,false,2024-05-18,NULL,260469891,80.69,244.2,"{""Influenza"": ""2013-07-24"", ""Hepatitis B"": ""1991-04-24"", ""Polio"": ""2007-10-27"", ""HPV"": ""1997-06-17"", ""COVID-19"": ""2019-09-18"", ""Hepatitis A"": ""1996-03-23"", ""Pneumococcal"": ""1997-01-20"", ""Zoster"": ""2023-07-23"", ""Measles, Mumps, Rubella"": ""1996-06-17"", ""Varicella"": ""2004-06-05""}",{},"{""Laminectomy"": ""2009-05-15"", ""Hip replacement"": ""2020-07-28""}","{""COPD"": [""father"", ""mother""], ""Crohn's disease"": [""aunt""], ""Rheumatoid arthritis"": [""father"", ""brother"", ""mother""]}",2024-03-22 11:57:03.785678-05:00,"{""Erica Medina"": [9944854897, 9936635883]}",NULL,O+,9143982134,"[""Depression"", ""ADHD""]","Lopez, Yates and Bernard","39576 Miller Falls
South Nicholas, VI 88848",2921631196
sarroyo@gonzalez.com,f1u#5Wkv@^,NULL,Shannon,NULL,Arroyo,NULL,1948-03-03,female,female,she/her,Muslim,20/80,hearing,able,false,2024-05-29,NULL,618458742,50.1,187.51,"{""Influenza"": ""1969-01-06"", ""Hepatitis B"": ""1992-03-21"", ""Polio"": ""2018-11-08"", ""Tetanus, Diphtheria, Pertussis"": ""2021-10-21"", ""HPV"": ""1991-01-28"", ""COVID-19"": ""2000-11-09"", ""Hepatitis A"": ""1991-11-24"", ""Pneumococcal"": ""2010-11-13"", ""Zoster"": ""1992-08-25"", ""Measles, Mumps, Rubella"": ""1963-10-03"", ""Varicella"": ""1974-10-15""}","{""Shellfish"": [""Fainting"", ""Hives"", ""Dizziness""], ""Gadolinium contrast"": [""Low blood pressure"", ""Shortness of breath""]}",{},"{""Multiple sclerosis"": [""brother"", ""uncle""], ""ADHD"": [""grandmother"", ""aunt""], ""Crohn's disease"": [""cousin"", ""brother"", ""aunt""]}",2024-03-02 03:31:24.651637-06:00,"{""Alex Underwood"": [7494486931], ""Nicole Hall"": [3430289401]}",NULL,A+,1919124184,"[""Heart disease"", ""Alzheimer's""]",Scott-Jennings,"894 Morgan Centers
Tinatown, FL 55357",3211391977
rhernandez@gaines.com,9Qz7JYtHu(,NULL,Rachel,NULL,Hernandez,NULL,2003-01-27,female,female,she/her,Jewish,20/60,deaf,walker,false,2024-05-25,NULL,173436590,75.3,149.11,"{""Influenza"": ""2011-12-26"", ""Hepatitis B"": ""2021-08-01"", ""Polio"": ""2018-05-24"", ""Tetanus, Diphtheria, Pertussis"": ""2012-07-12"", ""COVID-19"": ""2011-09-07"", ""Pneumococcal"": ""2007-04-12"", ""Zoster"": ""2018-07-10"", ""Measles, Mumps, Rubella"": ""2011-09-09""}","{""Sulfites"": [""Fast heart rate"", ""Rash""], ""Mango"": [""Confusion"", ""Vomiting""]}","{""Lung transplant"": ""2022-10-22"", ""ACL repair"": ""2019-04-29"", ""Rotator cuff repair"": ""2020-02-10"", ""Appendectomy"": ""2021-11-15""}","{""Celiac disease"": [""uncle""], ""Tuberculosis"": [""brother"", ""mother"", ""grandfather""], ""Rheumatoid arthritis"": [""cousin""], ""Thyroid disease"": [""uncle""]}",2024-05-29 05:05:01.177361-05:00,"{""Curtis Cline"": [2697423440, 2015569329], ""Ann Wall"": [7840572290]}",NULL,A-,7018085918,"[""COPD"", ""Osteoporosis"", ""Autism"", ""High cholesterol"", ""Alzheimer's""]",Leach-Moon,"2261 Cynthia Islands
New Amandaborough, IA 68516",5509425795
dreyes@jones.info,Cmy8FROq#0,NULL,Dennis,NULL,Reyes,NULL,1984-08-07,male,male,he/him,Jewish,20/80,hard of hearing,cane,false,NULL,NULL,732739357,79.94,196.8,"{""Influenza"": ""2007-06-19"", ""Hepatitis B"": ""2019-09-07"", ""Tetanus, Diphtheria, Pertussis"": ""2019-08-09"", ""HPV"": ""1993-01-13"", ""COVID-19"": ""1996-06-17"", ""Hepatitis A"": ""1986-07-17"", ""Pneumococcal"": ""1996-07-20"", ""Zoster"": ""2012-10-05"", ""Measles, Mumps, Rubella"": ""2003-07-16"", ""Varicella"": ""2002-09-23""}","{""Peanuts"": [""Shortness of breath"", ""Hives"", ""Coughing""], ""Wheat"": [""Itching"", ""Fast heart rate"", ""Anaphylaxis"", ""Shortness of breath""]}",{},"{""Autism"": [""father"", ""brother"", ""uncle""], ""HIV/AIDS"": [""brother"", ""sister"", ""grandmother""]}",2024-05-12 13:34:02.570646-05:00,"{""Shawn Smith"": [6577116352, 8699634101], ""Brian Ross"": [7927126479]}",NULL,A-,9183166585,"[""Psoriasis"", ""Rheumatoid arthritis""]",Rodriguez PLC,"7119 Gomez Ford
Hilltown, PA 56369",7413963791
dromero@wallace-torres.biz,b8O1XX3o@2,NULL,Dana,NULL,Romero,NULL,1984-02-06,female,female,she/her,Jewish,20/40,deaf,wheelchair,false,2024-06-13,NULL,623299021,75.29,155.93,"{""Influenza"": ""2010-06-05"", ""Polio"": ""2004-01-28"", ""Tetanus, Diphtheria, Pertussis"": ""1988-12-17"", ""HPV"": ""1997-09-01"", ""COVID-19"": ""2000-08-13"", ""Hepatitis A"": ""2008-08-14"", ""Zoster"": ""2003-12-30"", ""Measles, Mumps, Rubella"": ""1986-02-01"", ""Varicella"": ""1999-03-16""}","{""Shellfish"": [""Vomiting"", ""Fainting"", ""Coughing""]}","{""Wisdom Teeth Removal"": ""2021-07-19"", ""Lung transplant"": ""2012-06-29"", ""Mastectomy"": ""2003-06-01"", ""Knee replacement"": ""2010-10-24""}","{""Osteoporosis"": [""brother""], ""Autism"": [""father"", ""sister"", ""uncle""], ""High blood pressure"": [""cousin""], ""Multiple sclerosis"": [""cousin"", ""mother"", ""grandfather""], ""Lupus"": [""cousin"", ""aunt"", ""mother""]}",2024-04-05 17:14:01.314753-05:00,"{""Brian Burns"": [6323805205]}",NULL,B-,3849700498,[],Smith-Miller,"86485 Ramos Canyon
New Elizabeth, HI 49310",6010015202
rmolina@smith-mueller.com,t4I!YGTl%0,NULL,Richard,NULL,Molina,NULL,1991-03-06,male,male,he/him,Muslim,20/100,hearing,crutches,false,NULL,NULL,428712119,59.45,175.21,"{""Influenza"": ""2013-10-29"", ""Hepatitis B"": ""2022-06-26"", ""Polio"": ""2006-05-27"", ""Tetanus, Diphtheria, Pertussis"": ""2005-02-17"", ""HPV"": ""1992-09-22"", ""COVID-19"": ""2005-07-01"", ""Hepatitis A"": ""2005-02-07"", ""Pneumococcal"": ""2022-07-26"", ""Zoster"": ""1992-01-04"", ""Measles, Mumps, Rubella"": ""2002-07-06"", ""Varicella"": ""2022-11-24""}","{""Peanuts"": [""Coughing"", ""Dizziness""], ""Soy"": [""Itching"", ""Loss of consciousness"", ""Shortness of breath"", ""Wheezing""]}","{""Adenoidectomy"": ""2015-11-05"", ""Spinal fusion"": ""2014-09-23""}","{""Multiple sclerosis"": [""brother"", ""father""], ""Osteoporosis"": [""brother"", ""sister""], ""Anxiety"": [""sister"", ""grandmother"", ""uncle""], ""Alzheimer's"": [""mother""]}",2024-04-29 14:39:38.545938-05:00,"{""James Mccoy"": [8811813876, 6390469095]}",NULL,B-,5577258671,"[""Schizophrenia"", ""Dementia"", ""High cholesterol"", ""Thyroid disease"", ""Multiple sclerosis""]",Dean-Kemp,"4991 Phillips Keys
Wandachester, MI 73031",1493209660
rmccullough@parsons.biz,AWzPjvLu&7,NULL,Robert,NULL,Mccullough,NULL,1942-12-24,female,female,she/her,Hindu,20/20,deaf,able,false,2024-05-30,NULL,552284233,59.11,237.5,"{""Influenza"": ""1976-05-28"", ""Hepatitis B"": ""1991-04-08"", ""Polio"": ""1975-10-24"", ""Tetanus, Diphtheria, Pertussis"": ""2007-04-04"", ""HPV"": ""1988-07-28"", ""COVID-19"": ""1990-05-31"", ""Hepatitis A"": ""1950-07-28"", ""Zoster"": ""1968-09-05"", ""Measles, Mumps, Rubella"": ""1963-03-16"", ""Varicella"": ""2008-05-28""}",{},"{""Hernia repair"": ""1995-10-03"", ""Lung transplant"": ""2019-07-07""}","{""Depression"": [""cousin""], ""Kidney disease"": [""cousin""]}",2024-04-10 04:26:52.179312-05:00,"{""Robert Gibbs"": [2165693064, 7058564338]}",NULL,A-,6069649760,"[""Hepatitis"", ""Epilepsy"", ""Lupus""]","Medina, Burns and Mitchell","387 Murphy Cove
Martineztown, VT 78209",5517882723
jshelton@jordan.com,z5CaM3vc#6,NULL,Justin,NULL,Shelton,NULL,1947-09-14,female,female,she/her,Muslim,20/20,hearing,crutches,false,2024-05-25,NULL,766495750,69.67,206.33,"{""Influenza"": ""2018-10-13"", ""Tetanus, Diphtheria, Pertussis"": ""1984-06-11"", ""HPV"": ""1972-08-15"", ""Hepatitis A"": ""2011-03-20"", ""Zoster"": ""2021-08-28"", ""Measles, Mumps, Rubella"": ""2015-06-29"", ""Varicella"": ""2000-09-06""}","{""NSAIDs"": [""Confusion"", ""Loss of consciousness"", ""Diarrhea"", ""Hives""], ""Gluten"": [""Low blood pressure"", ""Vomiting"", ""Abdominal pain""]}","{""Knee replacement"": ""2018-06-07""}","{""Heart disease"": [""father""], ""Autism"": [""mother""], ""Schizophrenia"": [""aunt"", ""mother""], ""HIV/AIDS"": [""sister"", ""mother"", ""uncle""], ""Asthma"": [""father""]}",2024-01-01 19:47:47.331402-06:00,"{""Sean Ward"": [5474358940], ""Christian Perez"": [9486094288, 2977818891]}",NULL,AB+,1567473835,"[""High blood pressure"", ""Crohn's disease"", ""Dementia"", ""Liver disease""]",Hernandez and Sons,"263 Collins Trail
Manningstad, AK 22394",8457379846
kcaldwell@morris.info,46zo3hOh^!,NULL,Kevin,NULL,Caldwell,NULL,1998-10-19,female,female,she/her,Other,blind,hearing,able,false,2024-06-03,NULL,245810381,64.64,127.77,"{""Hepatitis B"": ""2019-05-16"", ""Polio"": ""2007-07-08"", ""HPV"": ""2020-06-16"", ""COVID-19"": ""2006-02-25"", ""Pneumococcal"": ""2020-02-04"", ""Zoster"": ""2002-07-30"", ""Varicella"": ""2002-07-29""}","{""Soy"": [""Anaphylaxis"", ""Diarrhea"", ""Nausea""]}","{""Wisdom Teeth Removal"": ""2023-03-21"", ""Cholecystectomy"": ""2018-04-12"", ""Hip replacement"": ""2022-05-12"", ""Spinal fusion"": ""2024-04-26""}",{},2024-02-20 19:29:28.939175-06:00,"{""Brittney Molina"": [6932847802]}",NULL,A-,2863455768,"[""Schizophrenia"", ""Ulcerative colitis"", ""High blood pressure"", ""Tuberculosis"", ""Rheumatoid arthritis""]",Rogers Ltd,"519 Bryan Ways Suite 390
Khanshire, MT 70338",3833418747
mwebb@jones.net,Xq4Xq_Bo0),NULL,Megan,NULL,Webb,NULL,1998-04-23,female,female,she/her,Atheist,blind,hard of hearing,cane,false,2024-06-13,NULL,554996885,48.2,144.26,"{""Influenza"": ""2009-03-03"", ""Polio"": ""2002-12-24"", ""HPV"": ""2006-10-15"", ""Tetanus, Diphtheria, Pertussis"": ""2004-04-27"", ""COVID-19"": ""2000-11-22"", ""Hepatitis A"": ""2016-07-07"", ""Pneumococcal"": ""2021-03-14""}",{},{},"{""Multiple sclerosis"": [""brother"", ""grandfather""], ""Celiac disease"": [""father"", ""grandmother"", ""aunt""], ""Epilepsy"": [""brother"", ""aunt"", ""grandfather""], ""ADHD"": [""father"", ""mother"", ""uncle""]}",2024-02-08 05:10:51.175518-06:00,"{""Albert Gilbert"": [1726125473], ""David Potter Jr."": [1255976704]}",NULL,A+,3262801677,"[""Osteoporosis"", ""Epilepsy"", ""Bipolar disorder""]",Cooper-Richardson,"75578 April Ramp Suite 658
Lake Daniel, OH 85450",7082523090
mburke@chan-donovan.com,d&d5GJhz#k,NULL,Mark,NULL,Burke,NULL,1955-03-28,female,female,she/her,Other,20/80,hard of hearing,cane,false,2024-06-07,NULL,786693514,69.26,253.68,"{""Hepatitis B"": ""1982-02-08"", ""Polio"": ""1988-02-19"", ""HPV"": ""1973-04-26"", ""COVID-19"": ""1955-08-29"", ""Hepatitis A"": ""1976-04-08"", ""Pneumococcal"": ""1975-07-24"", ""Zoster"": ""1989-02-24"", ""Measles, Mumps, Rubella"": ""1961-10-05"", ""Varicella"": ""2008-07-12""}",{},"{""Adenoidectomy"": ""1989-04-25"", ""Lobectomy"": ""2008-08-09"", ""Tonsillectomy"": ""1999-08-01"", ""Knee replacement"": ""2009-06-19""}",{},2024-06-11 12:02:38.177041-05:00,"{""Amy Cook"": [5855341882], ""John Brown"": [5386589455]}",NULL,O+,6344190036,"[""COPD"", ""High cholesterol"", ""Thyroid disease""]",Miller-Holland,"279 Green Brooks
Darleneville, WY 07490",9373134995
jkirby@herrera.com,(9hKg%!w)O,NULL,Jessica,NULL,Kirby,NULL,1940-06-25,male,male,he/him,Agnostic,20/40,hearing,wheelchair,false,NULL,NULL,158215277,70.16,150.95,"{""Influenza"": ""1956-04-29"", ""Polio"": ""1993-01-31"", ""Tetanus, Diphtheria, Pertussis"": ""2013-08-12"", ""HPV"": ""2011-05-08"", ""COVID-19"": ""1986-10-09"", ""Hepatitis A"": ""2018-08-13"", ""Pneumococcal"": ""2003-08-24"", ""Zoster"": ""1943-01-13"", ""Measles, Mumps, Rubella"": ""1968-12-24"", ""Varicella"": ""2009-06-09""}","{""Soy"": [""Vomiting"", ""Anaphylaxis"", ""Hives"", ""Wheezing""]}",{},"{""Psoriasis"": [""sister"", ""mother""], ""Liver disease"": [""cousin""], ""Rheumatoid arthritis"": [""grandfather""], ""Depression"": [""mother""]}",2024-06-09 08:08:17.626115-05:00,"{""Mr. Mike Bowers"": [1537246170, 7988040781]}",NULL,O-,7506905597,"[""Psoriasis"", ""Asthma"", ""Cancer""]","Jordan, Moore and Dillon","86362 Bailey Stravenue
Port Markville, PW 50493",4663711019
mpark@davis.com,y(5L6E)n*4,NULL,Melissa,NULL,Park,NULL,1947-12-30,female,female,she/her,Hindu,20/40,hearing,walker,false,2024-06-14,NULL,631122600,57.29,135.37,"{""Influenza"": ""2014-05-23"", ""HPV"": ""2006-12-02"", ""Tetanus, Diphtheria, Pertussis"": ""2021-03-01"", ""Hepatitis A"": ""1963-12-14"", ""Pneumococcal"": ""1985-07-25"", ""Zoster"": ""1985-12-16""}","{""Ester local anesthetics"": [""Anaphylaxis"", ""Coughing""]}","{""Lung transplant"": ""1990-10-26"", ""Coronary artery bypass"": ""1998-04-07"", ""ACL repair"": ""2023-10-18""}","{""Lung disease"": [""cousin""]}",2024-04-02 09:44:42.459241-05:00,"{""Michael Hale"": [8642846145]}",NULL,O+,3807637702,[],Solomon Group,"834 Brittany Common Apt. 968
New Jenniferhaven, CA 44097",6825021424
droberts@davis.com,bg93A2myz#,NULL,Dennis,NULL,Roberts,NULL,1971-04-08,female,female,she/her,Atheist,blind,hearing,walker,false,2024-05-21,NULL,383141160,77.89,266.91,"{""Hepatitis B"": ""2017-02-15"", ""Polio"": ""2021-08-14"", ""Tetanus, Diphtheria, Pertussis"": ""1973-09-27"", ""Hepatitis A"": ""1977-06-17"", ""Pneumococcal"": ""1989-09-18""}",{},{},"{""Diabetes"": [""uncle""], ""Stroke"": [""brother"", ""mother""]}",2024-03-17 20:06:02.314282-05:00,"{""Ross Roberts"": [6428869713, 5193243393], ""Elijah Pope"": [6779478637]}",NULL,AB+,3541638704,"[""Schizophrenia"", ""Autism"", ""Stroke"", ""Bipolar disorder""]",Mejia-Sanchez,"20803 Adams Camp Suite 285
Darrenbury, PR 94067",2872120457
wmurphy@lewis-johnson.org,(8WJePVERO,NULL,Wyatt,NULL,Murphy,NULL,1979-07-31,female,female,she/her,Christian,20/100,hearing,crutches,false,2024-06-04,NULL,313100224,61.8,202.13,"{""Influenza"": ""1985-05-16"", ""Hepatitis B"": ""1991-01-29"", ""Polio"": ""2006-03-21"", ""Tetanus, Diphtheria, Pertussis"": ""1994-05-26"", ""HPV"": ""1997-10-07"", ""COVID-19"": ""1994-11-05"", ""Zoster"": ""2023-09-04"", ""Measles, Mumps, Rubella"": ""2021-06-05""}","{""Penicillin"": [""Confusion"", ""Hives"", ""Low blood pressure""], ""Soy"": [""Rash"", ""Loss of consciousness"", ""Nausea"", ""Coughing""]}","{""Cataract surgery"": ""2006-01-22"", ""Hip replacement"": ""2006-03-30"", ""Knee replacement"": ""2015-11-19""}","{""Migraines"": [""aunt"", ""grandfather""], ""Thyroid disease"": [""grandmother""]}",2024-04-20 15:20:26.438946-05:00,"{""Christopher Obrien"": [3611009866]}",NULL,A-,9305570999,"[""Dementia"", ""ADHD"", ""High blood pressure"", ""Anxiety"", ""Liver disease""]",Mendez-Holmes,"2011 Stephanie Flats Suite 563
Lindseyberg, WV 50936",4825606839
cgoodwin@watkins.com,J6EV4+LX(b,NULL,Christopher,NULL,Goodwin,NULL,1933-06-28,female,nonbinary,he/him,Jewish,20/40,hard of hearing,wheelchair,false,2024-05-21,NULL,351044121,57.79,151.22,"{""Influenza"": ""1976-09-13"", ""Hepatitis B"": ""2010-02-05"", ""Polio"": ""1934-08-08"", ""HPV"": ""1975-07-03"", ""Tetanus, Diphtheria, Pertussis"": ""2018-05-20"", ""COVID-19"": ""2018-09-01"", ""Hepatitis A"": ""2000-03-22"", ""Measles, Mumps, Rubella"": ""2009-07-30"", ""Varicella"": ""1979-06-19""}",{},"{""Wisdom Teeth Removal"": ""1959-03-28""}","{""Migraines"": [""father"", ""sister""], ""Epilepsy"": [""sister"", ""aunt""]}",2024-03-25 00:34:11.149493-05:00,"{""Desiree Martinez"": [3822010888], ""Thomas Wood"": [9588167780, 6404490854]}",NULL,AB-,9377821264,[],Morgan LLC,"58644 Montoya Causeway Suite 760
Smithshire, WV 77166",5041423673
dphillips@rodriguez.com,*MM+Zefi^1,NULL,Douglas,NULL,Phillips,NULL,1955-09-09,male,male,he/him,Buddhist,20/40,deaf,cane,false,NULL,NULL,132805745,57.81,179.93,"{""Influenza"": ""1994-11-10"", ""Hepatitis B"": ""1991-09-21"", ""Polio"": ""1996-08-24"", ""HPV"": ""1975-07-14"", ""Tetanus, Diphtheria, Pertussis"": ""1980-01-15"", ""Hepatitis A"": ""1968-09-13"", ""Pneumococcal"": ""2004-03-14"", ""Zoster"": ""2017-03-12"", ""Varicella"": ""1975-12-28""}",{},"{""Heart valve repair"": ""2017-07-05"", ""Lung transplant"": ""1975-07-08"", ""Hip replacement"": ""1980-04-05"", ""Mastectomy"": ""2010-12-20""}","{""Asthma"": [""sister"", ""mother""], ""Anxiety"": [""brother""], ""High cholesterol"": [""grandmother"", ""aunt""], ""Ulcerative colitis"": [""cousin"", ""grandfather"", ""uncle""]}",2024-01-03 00:57:23.627867-06:00,"{""Amanda Harris"": [9410342517, 1236548390]}",NULL,O+,3666774411,"[""Osteoporosis"", ""HIV/AIDS"", ""Diabetes"", ""Tuberculosis"", ""Kidney disease""]",Young-Smith,"95602 Eric Forge Suite 281
East Petermouth, WV 21440",9918740038
cmcconnell@quinn.biz,$V8XgvpQkn,NULL,Cynthia,NULL,Mcconnell,NULL,1997-12-26,female,female,she/her,Hindu,20/40,hard of hearing,walker,false,2024-05-25,NULL,520476561,68.87,228.44,"{""Influenza"": ""2012-07-01"", ""Hepatitis B"": ""2002-04-27"", ""Polio"": ""1999-04-06"", ""Tetanus, Diphtheria, Pertussis"": ""2019-07-09"", ""HPV"": ""2008-04-07"", ""COVID-19"": ""2022-01-01"", ""Hepatitis A"": ""2019-01-10"", ""Pneumococcal"": ""2021-11-22"", ""Zoster"": ""2006-05-08"", ""Measles, Mumps, Rubella"": ""2015-03-12"", ""Varicella"": ""2012-01-24""}",{},{},"{""ADHD"": [""grandmother"", ""mother"", ""uncle""]}",2024-03-01 09:44:44.654463-06:00,"{""Jessica Stephenson"": [4787583525], ""Christopher Peterson"": [4592921199, 7149896919]}",NULL,A+,4802503330,"[""Autism"", ""Psoriasis"", ""Dementia"", ""ADHD"", ""Kidney disease""]",Terrell Group,"96423 Dana Street
Travisstad, IL 81796",6094750810
